# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	01_WEST_BSMT_EXTENT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1808078.1250000000     575404.3750000000       1288.4573974609       1288.4573974609
    1808196.8750000000     575384.2500000000       1264.2860107422       1264.2860107422
    1808347.1250000000     575358.7500000000       1233.2612304688       1233.2612304688
    1808497.2500000000     575333.3125000000       1201.2943115234       1201.2943115234
    1808647.5000000000     575307.8125000000       1161.0506591797       1161.0506591797
    1808797.7500000000     575282.3125000000       1122.3668212891       1122.3668212891
    1808947.8750000000     575256.8750000000       1085.7667236328       1085.7667236328
    1808963.1250000000     575254.2500000000       1082.2453613281       1082.2453613281
    1809098.1250000000     575231.3750000000       1052.0802001953       1052.0802001953
    1809248.3750000000     575205.8750000000       1020.9380493164       1020.9380493164
    1809398.5000000000     575180.3750000000        994.9004516602        994.9004516602
    1809548.7500000000     575154.9375000000        973.5933227539        973.5933227539
    1809699.0000000000     575129.4375000000        954.4019775391        954.4019775391
    1809848.1250000000     575104.1250000000        925.2369384766        925.2369384766
    1809849.1250000000     575103.9375000000        925.0333251953        925.0333251953
    1809999.3750000000     575078.5000000000        892.3480224609        892.3480224609
    1810149.6250000000     575053.0000000000        862.2587280273        862.2587280273
    1810299.8750000000     575027.5000000000        805.0988159180        805.0988159180
    1810450.0000000000     575002.0000000000        747.9132080078        747.9132080078
    1810600.2500000000     574976.5625000000        691.3256225586        691.3256225586
    1810733.1250000000     574954.0000000000        631.1945800781        631.1945800781
    1810750.5000000000     574951.0625000000        623.4216308594        623.4216308594
    1810900.6250000000     574925.5625000000        556.0906982422        556.0906982422
    1811050.8750000000     574900.0625000000        493.6318664551        493.6318664551
    1811201.1250000000     574874.6250000000        437.9455871582        437.9455871582
    1811351.2500000000     574849.1250000000        377.2574157715        377.2574157715
    1811501.5000000000     574823.6250000000        324.8578186035        324.8578186035
    1811618.1250000000     574803.8750000000        288.0716552734        288.0716552734
    1811651.7500000000     574798.1875000000        276.8972473145        276.8972473145
    1811802.0000000000     574772.6875000000        223.4073638916        223.4073638916
    1811952.1250000000     574747.1875000000        187.7947235107        187.7947235107
    1812102.3750000000     574721.6875000000        155.5892181396        155.5892181396
    1812252.6250000000     574696.2500000000        119.4516754150        119.4516754150
    1812402.7500000000     574670.7500000000         82.2829666138         82.2829666138
    1812503.1250000000     574653.7500000000         57.4224929810         57.4224929810
    1812553.0000000000     574645.2500000000         44.9155158997         44.9155158997
    1812703.2500000000     574619.8125000000          4.3901333809          4.3901333809
    1812853.3750000000     574594.3125000000        -29.0885562897        -29.0885562897
    1813003.6250000000     574568.8125000000        -59.9992828369        -59.9992828369
    1813153.8750000000     574543.3125000000        -89.1395111084        -89.1395111084
    1813304.0000000000     574517.8750000000       -115.3600311279       -115.3600311279
    1813388.1250000000     574503.6250000000       -129.7248077393       -129.7248077393
    1813454.2500000000     574492.3750000000       -140.6365356445       -140.6365356445
    1813604.5000000000     574466.8750000000       -159.3039855957       -159.3039855957
    1813754.7500000000     574441.4375000000       -172.7849273682       -172.7849273682
    1813904.8750000000     574415.9375000000       -185.4796600342       -185.4796600342
    1814055.1250000000     574390.4375000000       -192.0972595215       -192.0972595215
    1814205.3750000000     574364.9375000000       -196.6746063232       -196.6746063232
    1814273.1250000000     574353.4375000000       -198.7130432129       -198.7130432129
    1814355.5000000000     574339.5000000000       -201.0528869629       -201.0528869629
    1814505.7500000000     574314.0000000000       -203.9344329834       -203.9344329834
    1814656.0000000000     574288.5000000000       -206.4071655273       -206.4071655273
    1814806.1250000000     574263.0625000000       -207.0049438477       -207.0049438477
    1814956.3750000000     574237.5625000000       -201.8189544678       -201.8189544678
    1815106.6250000000     574212.0625000000       -196.4733428955       -196.4733428955
    1815158.1250000000     574203.3125000000       -193.7871246338       -193.7871246338
    1815256.8750000000     574186.5625000000       -187.8817749023       -187.8817749023
    1815407.0000000000     574161.1250000000       -174.8598480225       -174.8598480225
    1815557.2500000000     574135.6250000000       -160.9385070801       -160.9385070801
    1815707.5000000000     574110.1250000000       -142.4409790039       -142.4409790039
    1815857.6250000000     574084.6250000000       -120.6059494019       -120.6059494019
    1816007.8750000000     574059.1875000000        -97.8877792358        -97.8877792358
    1816043.1250000000     574053.1875000000        -92.3834381104        -92.3834381104
    1816158.1250000000     574033.6875000000        -74.2547607422        -74.2547607422
    1816308.2500000000     574008.1875000000        -50.0497207642        -50.0497207642
    1816458.5000000000     573982.7500000000        -25.5088062286        -25.5088062286
    1816608.7500000000     573957.2500000000         -4.1858229637         -4.1858229637
    1816757.2500000000     573932.0625000000         16.8295803070         16.8295803070
