# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	03_WEST_SAUC_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1809548.7500000000     575154.9375000000         76.9827651978         76.9827651978
    1809699.0000000000     575129.4375000000         63.7716255188         63.7716255188
    1809848.1250000000     575104.1250000000         49.9802093506         49.9802093506
    1809849.1250000000     575103.9375000000         49.8854675293         49.8854675293
    1809999.3750000000     575078.5000000000         36.4117126465         36.4117126465
    1810149.6250000000     575053.0000000000         23.2678623199         23.2678623199
    1810299.8750000000     575027.5000000000          8.5162944794          8.5162944794
    1810450.0000000000     575002.0000000000         -5.9004201889         -5.9004201889
    1810600.2500000000     574976.5625000000        -17.9507751465        -17.9507751465
    1810733.1250000000     574954.0000000000        -26.5389080048        -26.5389080048
    1810750.5000000000     574951.0625000000        -27.6086044312        -27.6086044312
    1810900.6250000000     574925.5625000000        -31.7126789093        -31.7126789093
    1811050.8750000000     574900.0625000000        -37.7813491821        -37.7813491821
    1811201.1250000000     574874.6250000000        -43.6037902832        -43.6037902832
    1811351.2500000000     574849.1250000000        -47.1821289063        -47.1821289063
    1811501.5000000000     574823.6250000000        -48.4824752808        -48.4824752808
    1811618.1250000000     574803.8750000000        -48.4874343872        -48.4874343872
    1811651.7500000000     574798.1875000000        -48.2854499817        -48.2854499817
    1811802.0000000000     574772.6875000000        -34.3694686890        -34.3694686890
    1811952.1250000000     574747.1875000000        -42.2924537659        -42.2924537659
    1812102.3750000000     574721.6875000000        -39.8925704956        -39.8925704956
    1812252.6250000000     574696.2500000000        -43.1480979919        -43.1480979919
    1812402.7500000000     574670.7500000000        -51.0256195068        -51.0256195068
    1812503.1250000000     574653.7500000000        -57.7425613403        -57.7425613403
    1812553.0000000000     574645.2500000000        -61.3782958984        -61.3782958984
    1812703.2500000000     574619.8125000000        -72.3529891968        -72.3529891968
    1812853.3750000000     574594.3125000000        -80.8769226074        -80.8769226074
    1813003.6250000000     574568.8125000000        -88.2003784180        -88.2003784180
    1813153.8750000000     574543.3125000000        -89.1395111084        -89.1395111084
